# Modern Hangul Syllables: 11,172
# Version 2018-07-19
# Prepared by Dr. Ken Lunde (lunde@adobe.com), Adobe Systems Incorporated
# Based on data from Jaemin Chung
#
# Field 1: Unicode Scalar Value
# Field 2: Character (UTF-8)
# Field 3: Adobe-KR-9 CID
# Field 4: Adobe-KR-9 Supplement
# Field 5: KS X 1001 Row-Cell Value
# Field 6: KS X 1002 Row-Cell Value
# Field 7: KPS 9566 Row-Cell Value
# Field 8: GB/T 12052 Row-Cell Value
#
U+AC00	가	221	0	16-01	*	16-01	16-03
U+CDF2	췲	9860	2	*	*	*	*
U+CDF3	췳	9861	2	*	*	*	*
U+CDF4	췴	9862	2	*	*	*	*
U+CDF5	췵	9863	2	*	*	*	*
U+CDF6	췶	9864	2	*	*	*	*
U+CDF7	췷	9865	2	*	*	*	*
U+CDF8	췸	2435	0	35-78	*	30-65	45-39
U+CDF9	췹	2436	0	35-79	*	30-66	45-40
U+CDFA	췺	9866	2	*	*	*	*
U+CDFB	췻	2437	0	35-80	*	30-67	45-41
U+CDFC	췼	9867	2	*	*	*	*
U+CDFD	췽	2438	0	35-81	*	30-68	45-42
U+CDFE	췾	9868	2	*	*	*	*
U+CDFF	췿	9869	2	*	*	*	*
U+CE00	츀	9870	2	*	*	*	*
U+CE01	츁	9871	2	*	*	*	*
U+CE02	츂	9872	2	*	*	*	*
U+CE03	츃	9873	2	*	*	*	*
U+CE04	츄	2439	0	35-82	*	30-10	26-86
U+CE05	츅	2440	0	*	32-44	*	45-08
U+CE06	츆	9874	2	*	*	*	*
U+CE07	츇	9875	2	*	*	*	*
U+CE08	츈	2441	0	35-83	*	30-11	45-09
U+CE09	츉	9876	2	*	*	*	*
U+CE0A	츊	9877	2	*	*	*	*
U+CE0B	츋	9878	2	*	*	*	*
U+CE0C	츌	2442	0	35-84	*	30-12	45-10
U+CE0D	츍	9879	2	*	*	*	*
U+CE0E	츎	9880	2	*	*	*	*
U+CE0F	츏	9881	2	*	*	*	*
U+CE10	츐	9882	2	*	*	*	*
U+CE11	츑	9883	2	*	*	*	*
U+CE12	츒	9884	2	*	*	*	*
U+CE13	츓	9885	2	*	*	*	*
U+CE14	츔	2443	0	35-85	*	30-13	26-87
U+CE15	츕	4312	1	*	32-45	*	*
U+CE16	츖	9886	2	*	*	*	*
U+CE17	츗	4313	1	*	32-46	*	*
U+CE18	츘	9887	2	*	*	*	*
U+CE19	츙	2444	0	35-86	*	30-14	45-11
U+CE1A	츚	9888	2	*	*	*	*
U+CE1B	츛	9889	2	*	*	*	*
U+CE1C	츜	9890	2	*	*	*	*
U+CE1D	츝	9891	2	*	*	*	*
U+CE1E	츞	9892	2	*	*	*	*
U+CE1F	츟	9893	2	*	*	*	*
U+CE20	츠	2445	0	35-87	*	30-15	26-88
U+CE21	측	2446	0	35-88	*	30-16	26-89
U+CE22	츢	9894	2	*	*	*	*
U+CE23	츣	9895	2	*	*	*	*
U+CE24	츤	2447	0	35-89	*	30-17	45-12
U+CE25	츥	9896	2	*	*	*	*
U+CE26	츦	9897	2	*	*	*	*
U+CE27	츧	4314	1	*	32-47	*	45-13
U+CE28	츨	2448	0	35-90	*	30-18	45-14
U+CE29	츩	2449	0	*	32-48	*	45-15
U+CE2A	츪	9898	2	*	*	*	*
U+CE2B	츫	9899	2	*	*	*	*
U+CE2C	츬	4315	1	*	32-49	*	45-16
U+CE2D	츭	9900	2	*	*	*	*
U+CE2E	츮	9901	2	*	*	*	*
U+CE2F	츯	9902	2	*	*	*	*
U+CE30	츰	2450	0	35-91	*	30-19	26-90
U+CE31	츱	2451	0	35-92	*	30-20	45-17
U+CE32	츲	9903	2	*	*	*	*
U+CE33	츳	2452	0	35-93	*	30-21	45-18
U+CE34	츴	9904	2	*	*	*	*
U+CE35	층	2453	0	35-94	*	30-22	26-91
U+CE36	츶	9905	2	*	*	*	*
U+CE37	츷	9906	2	*	*	*	*
U+CE38	츸	9907	2	*	*	*	*
U+CE39	츹	9908	2	*	*	*	*
U+CE3A	츺	9909	2	*	*	*	*
U+CE3B	츻	9910	2	*	*	*	*
U+CE3C	츼	2454	0	*	32-50	30-69	45-43
U+CE3D	츽	4316	1	*	32-51	*	45-44
U+CE3E	츾	9911	2	*	*	*	*
U+CE3F	츿	9912	2	*	*	*	*
U+CE40	칀	4317	1	*	32-52	*	45-45
U+CE41	칁	9913	2	*	*	*	*
U+CE42	칂	9914	2	*	*	*	*
U+CE43	칃	9915	2	*	*	*	*
U+CE44	칄	4318	1	*	32-53	*	45-46
U+CE45	칅	9916	2	*	*	*	*
U+CE46	칆	9917	2	*	*	*	*
U+CE47	칇	9918	2	*	*	*	*
U+CE48	칈	9919	2	*	*	*	*
U+CE49	칉	9920	2	*	*	*	*
U+CE4A	칊	9921	2	*	*	*	*
U+CE4B	칋	9922	2	*	*	*	*
U+CE4C	칌	4319	1	*	32-54	*	*
U+CE4D	칍	4320	1	*	32-55	*	*
U+CE4E	칎	9923	2	*	*	*	*
U+CE4F	칏	4321	1	*	32-56	*	45-47
U+CE50	칐	9924	2	*	*	*	*
U+CE51	칑	4322	1	*	32-57	*	45-48
U+CE52	칒	9925	2	*	*	*	*
U+CE53	칓	9926	2	*	*	*	*
U+CE54	칔	9927	2	*	*	*	*
U+CE55	칕	9928	2	*	*	*	*
U+CE56	칖	9929	2	*	*	*	*
U+CE57	칗	9930	2	*	*	*	*
U+CE58	치	2455	0	36-01	*	30-23	26-92
U+CE59	칙	2456	0	36-02	*	30-24	26-93
U+CE5A	칚	9931	2	*	*	*	*
U+CE5B	칛	9932	2	*	*	*	*
U+CE5C	친	2457	0	36-03	*	30-25	26-94
U+CE5D	칝	9933	2	*	*	*	*
U+CE5E	칞	9934	2	*	*	*	*
U+CE5F	칟	2458	0	36-04	*	30-26	45-19
U+CE60	칠	2459	0	36-05	*	30-27	27-01
U+CE61	칡	2460	0	36-06	*	30-28	27-02
U+CE62	칢	2461	0	*	32-58	*	*
U+CE63	칣	9935	2	*	*	*	*
U+CE64	칤	9936	2	*	*	*	*
U+CE65	칥	9937	2	*	*	*	*
U+CE66	칦	9938	2	*	*	*	*
U+CE67	칧	9939	2	*	*	*	*
U+CE68	침	2462	0	36-07	*	30-29	27-03
U+CE69	칩	2463	0	36-08	*	30-30	27-04
U+CE6A	칪	9940	2	*	*	*	*
U+CE6B	칫	2464	0	36-09	*	30-31	27-05
U+CE6C	칬	2465	0	*	32-59	*	*
U+CE6D	칭	2466	0	36-10	*	30-32	27-06
U+CE6E	칮	2467	0	*	32-60	*	45-20
U+CE6F	칯	9941	2	*	*	*	*
U+CE70	칰	2468	0	*	32-61	*	*
U+CE71	칱	9942	2	*	*	*	*
U+CE72	칲	4323	1	*	32-62	*	*
U+CE73	칳	9943	2	*	*	*	*
U+CE74	카	2469	0	36-11	*	30-82	27-28
U+CE75	칵	2470	0	36-12	*	30-83	27-29
U+CE76	칶	9944	2	*	*	*	*
U+CE77	칷	9945	2	*	*	*	*
U+CE78	칸	2471	0	36-13	*	30-84	27-30
U+CE79	칹	9946	2	*	*	*	*
U+CE7A	칺	9947	2	*	*	*	*
U+CE7B	칻	2472	0	*	32-63	*	45-56
U+CE7C	칼	2473	0	36-14	*	30-85	27-31
U+CE7D	칽	9948	2	*	*	*	*
U+CE7E	칾	9949	2	*	*	*	*
U+CE7F	칿	9950	2	*	*	*	*
U+CE80	캀	9951	2	*	*	*	*
U+CE81	캁	9952	2	*	*	*	*
U+CE82	캂	9953	2	*	*	*	*
U+CE83	캃	9954	2	*	*	*	*
U+CE84	캄	2474	0	36-15	*	30-86	27-32
U+CE85	캅	2475	0	36-16	*	30-87	27-33
U+CE86	캆	9955	2	*	*	*	*
U+CE87	캇	2476	0	36-17	*	30-88	45-57
U+CE88	캈	4324	1	*	32-64	30-91	*
U+CE89	캉	2477	0	36-18	*	30-89	27-34
U+CE8A	캊	9956	2	*	*	*	*
U+CE8B	캋	9957	2	*	*	*	*
U+CE8C	캌	9958	2	*	*	*	*
U+CE8D	캍	4325	1	*	32-65	*	45-58
U+CE8E	캎	4326	1	*	32-66	30-90	*
U+CE8F	캏	9959	2	*	*	*	*
U+CE90	캐	2478	0	36-19	*	31-61	27-84
U+CE91	캑	2479	0	36-20	*	31-62	27-85
U+CE92	캒	9960	2	*	*	*	*
U+CE93	캓	9961	2	*	*	*	*
U+CE94	캔	2480	0	36-21	*	31-63	27-86
U+CE95	캕	9962	2	*	*	*	*
U+CE96	캖	9963	2	*	*	*	*
U+CE97	캗	4327	1	*	32-67	*	45-74
U+CE98	캘	2481	0	36-22	*	31-64	27-87
U+CE99	캙	9964	2	*	*	*	*
U+CE9A	캚	9965	2	*	*	*	*
U+CE9B	캛	9966	2	*	*	*	*
U+CE9C	캜	9967	2	*	*	*	*
U+CE9D	캝	9968	2	*	*	*	*
U+CE9E	캞	9969	2	*	*	*	*
U+CE9F	캟	9970	2	*	*	*	*
U+CEA0	캠	2482	0	36-23	*	31-65	27-88
U+CEA1	캡	2483	0	36-24	*	31-66	27-89
U+CEA2	캢	9971	2	*	*	*	*
U+CEA3	캣	2484	0	36-25	*	31-67	45-75
U+CEA4	캤	2485	0	36-26	*	31-70	27-91
U+CEA5	캥	2486	0	36-27	*	31-68	27-90
U+CEA6	캦	9972	2	*	*	*	*
U+CEA7	캧	9973	2	*	*	*	*
U+CEA8	캨	2487	0	*	*	*	*
U+CEA9	캩	4328	1	*	32-68	*	*
U+CEAA	캪	4329	1	*	32-69	31-69	*
U+CEAB	캫	9974	2	*	*	*	*
U+CEAC	캬	2488	0	36-28	*	30-92	27-35
U+CEAD	캭	2489	0	36-29	*	30-93	27-36
U+CEAE	캮	9975	2	*	*	*	*
U+CEAF	캯	9976	2	*	*	*	*
U+CEB0	캰	2490	0	*	32-70	30-94	45-59
U+CEB1	캱	9977	2	*	*	*	*
U+CEB2	캲	9978	2	*	*	*	*
U+CEB3	캳	9979	2	*	*	*	*
U+CEB4	캴	4330	1	*	32-71	*	*
U+CEB5	캵	9980	2	*	*	*	*
U+CEB6	캶	9981	2	*	*	*	*
U+CEB7	캷	9982	2	*	*	*	*
U+CEB8	캸	9983	2	*	*	*	*
U+CEB9	캹	9984	2	*	*	*	*
U+CEBA	캺	9985	2	*	*	*	*
U+CEBB	캻	9986	2	*	*	*	*
U+CEBC	캼	4331	1	*	32-72	31-01	*
U+CEBD	캽	4332	1	*	32-73	31-02	*
U+CEBE	캾	9987	2	*	*	*	*
U+CEBF	캿	4333	1	*	32-74	*	*
U+CEC0	컀	9988	2	*	*	*	*
U+CEC1	컁	2491	0	36-30	*	31-03	27-37
U+CEC2	컂	9989	2	*	*	*	*
U+CEC3	컃	9990	2	*	*	*	*
U+CEC4	컄	2492	0	*	*	*	*
U+CEC5	컅	9991	2	*	*	*	*
U+CEC6	컆	9992	2	*	*	*	*
U+CEC7	컇	9993	2	*	*	*	*
U+CEC8	컈	4334	1	*	32-75	31-71	*
U+CEC9	컉	9994	2	*	*	*	*
U+CECA	컊	9995	2	*	*	*	*
U+CECB	컋	9996	2	*	*	*	*
U+CECC	컌	4335	1	*	32-76	*	*
U+CECD	컍	9997	2	*	*	*	*
U+CECE	컎	9998	2	*	*	*	*
U+CECF	컏	9999	2	*	*	*	*
U+CED0	컐	10000	2	*	*	*	*
U+CED1	컑	10001	2	*	*	*	*
U+CED2	컒	10002	2	*	*	*	*
U+CED3	컓	10003	2	*	*	*	*
U+CED4	컔	10004	2	*	*	*	*
U+CED5	컕	10005	2	*	*	*	*
U+CED6	컖	10006	2	*	*	*	*
U+CED7	컗	10007	2	*	*	*	*
U+CED8	컘	10008	2	*	*	*	*
U+CED9	컙	10009	2	*	*	*	*
U+CEDA	컚	10010	2	*	*	*	*
U+CEDB	컛	10011	2	*	*	*	*
U+CEDC	컜	10012	2	*	*	*	*
U+CEDD	컝	10013	2	*	*	*	*
U+CEDE	컞	10014	2	*	*	*	*
U+CEDF	컟	10015	2	*	*	*	*
U+CEE0	컠	10016	2	*	*	*	*
U+CEE1	컡	10017	2	*	*	*	*
U+CEE2	컢	10018	2	*	*	*	*
U+CEE3	컣	10019	2	*	*	*	*
U+CEE4	커	2493	0	36-31	*	31-04	27-38
U+CEE5	컥	2494	0	36-32	*	31-05	27-39
U+CEE6	컦	10020	2	*	*	*	*
U+CEE7	컧	10021	2	*	*	*	*
U+CEE8	컨	2495	0	36-33	*	31-06	27-40
U+CEE9	컩	10022	2	*	*	*	*
U+CEEA	컪	10023	2	*	*	*	*
U+CEEB	컫	2496	0	36-34	*	31-07	27-41
U+CEEC	컬	2497	0	36-35	*	31-08	27-42
U+CEED	컭	10024	2	*	*	*	*
U+CEEE	컮	10025	2	*	*	*	*
U+CEEF	컯	10026	2	*	*	*	*
U+CEF0	컰	10027	2	*	*	*	*
U+CEF1	컱	10028	2	*	*	*	*
U+CEF2	컲	10029	2	*	*	*	*
U+CEF3	컳	10030	2	*	*	*	*
U+CEF4	컴	2498	0	36-36	*	31-09	27-43
U+CEF5	컵	2499	0	36-37	*	31-10	27-44
U+CEF6	컶	10031	2	*	*	*	*
U+CEF7	컷	2500	0	36-38	*	31-11	27-45
U+CEF8	컸	2501	0	36-39	*	31-15	27-48
U+CEF9	컹	2502	0	36-40	*	31-12	27-46
U+CEFA	컺	10032	2	*	*	*	*
U+CEFB	컻	4336	1	*	32-77	*	*
U+CEFC	컼	10033	2	*	*	*	*
U+CEFD	컽	2503	0	*	32-78	31-13	27-47
U+CEFE	컾	4337	1	*	32-79	31-14	*
U+CEFF	컿	10034	2	*	*	*	*
U+CF00	케	2504	0	36-41	*	31-72	27-92
U+CF01	켁	2505	0	36-42	*	31-73	45-76
U+CF02	켂	10035	2	*	*	*	*
U+CF03	켃	10036	2	*	*	*	*
U+CF04	켄	2506	0	36-43	*	31-74	27-93
U+CF05	켅	10037	2	*	*	*	*
U+CF06	켆	10038	2	*	*	*	*
U+CF07	켇	4338	1	*	32-80	*	45-77
U+CF08	켈	2507	0	36-44	*	31-75	27-94
U+CF09	켉	10039	2	*	*	*	*
U+CF0A	켊	10040	2	*	*	*	*
U+CF0B	켋	10041	2	*	*	*	*
U+CF0C	켌	10042	2	*	*	*	*
U+CF0D	켍	10043	2	*	*	*	*
U+CF0E	켎	10044	2	*	*	*	*
U+CF0F	켏	10045	2	*	*	*	*
U+CF10	켐	2508	0	36-45	*	31-76	45-78
U+CF11	켑	2509	0	36-46	*	31-77	45-79
U+CF12	켒	10046	2	*	*	*	*
U+CF13	켓	2510	0	36-47	*	31-78	28-01
U+CF14	켔	2511	0	*	32-81	*	*
U+CF15	켕	2512	0	36-48	*	31-79	28-02
U+CF16	켖	10047	2	*	*	*	*
U+CF17	켗	10048	2	*	*	*	*
U+CF18	켘	2513	0	*	*	*	*
U+CF19	켙	2514	0	*	32-82	*	45-80
U+CF1A	켚	4339	1	*	32-83	*	*
U+CF1B	켛	10049	2	*	*	*	*
U+CF1C	켜	2515	0	36-49	*	31-16	27-49
U+CF1D	켝	4340	1	*	32-84	*	45-60
U+CF1E	켞	10050	2	*	*	*	*
U+CF1F	켟	10051	2	*	*	*	*
U+CF20	켠	2516	0	36-50	*	31-17	27-50
U+CF21	켡	10052	2	*	*	*	*
U+CF22	켢	10053	2	*	*	*	*
U+CF23	켣	4341	1	*	32-85	*	45-61
U+CF24	켤	2517	0	36-51	*	31-18	27-51
U+CF25	켥	10054	2	*	*	*	*
U+CF26	켦	10055	2	*	*	*	*
U+CF27	켧	10056	2	*	*	*	*
U+CF28	켨	10057	2	*	*	*	*
U+CF29	켩	10058	2	*	*	*	*
U+CF2A	켪	10059	2	*	*	*	*
U+CF2B	켫	10060	2	*	*	*	*
U+CF2C	켬	2518	0	36-52	*	31-19	27-52
U+CF2D	켭	2519	0	36-53	*	31-20	27-53
U+CF2E	켮	10061	2	*	*	*	*
U+CF2F	켯	2520	0	36-54	*	31-21	45-62
U+CF30	켰	2521	0	36-55	*	31-23	27-54
U+CF31	켱	2522	0	36-56	*	31-22	45-63
U+CF32	켲	10062	2	*	*	*	*
U+CF33	켳	10063	2	*	*	*	*
U+CF34	켴	10064	2	*	*	*	*
U+CF35	켵	10065	2	*	*	*	*
U+CF36	켶	10066	2	*	*	*	*
U+CF37	켷	10067	2	*	*	*	*
U+CF38	켸	2523	0	36-57	*	31-80	28-03
U+CF39	켹	4342	1	*	32-86	*	*
U+CF3A	켺	10068	2	*	*	*	*
U+CF3B	켻	10069	2	*	*	*	*
U+CF3C	켼	4343	1	*	32-87	*	*
U+CF3D	켽	10070	2	*	*	*	*
U+CF3E	켾	10071	2	*	*	*	*
U+CF3F	켿	10072	2	*	*	*	*
U+CF40	콀	4344	1	*	32-88	*	*
U+CF41	콁	10073	2	*	*	*	*
U+CF42	콂	10074	2	*	*	*	*
U+CF43	콃	10075	2	*	*	*	*
U+CF44	콄	10076	2	*	*	*	*
U+CF45	콅	10077	2	*	*	*	*
U+CF46	콆	10078	2	*	*	*	*
U+CF47	콇	10079	2	*	*	*	*
U+CF48	콈	4345	1	*	32-89	*	*
U+CF49	콉	4346	1	*	32-90	*	*
U+CF4A	콊	10080	2	*	*	*	*
U+CF4B	콋	4347	1	*	32-91	*	*
U+CF4C	콌	4348	1	*	32-92	*	*
U+CF4D	콍	4349	1	*	32-93	*	45-81
U+CF4E	콎	10081	2	*	*	*	*
U+CF4F	콏	10082	2	*	*	*	*
U+CF50	콐	10083	2	*	*	*	*
U+CF51	콑	10084	2	*	*	*	*
U+CF52	콒	10085	2	*	*	*	*
U+CF53	콓	10086	2	*	*	*	*
U+CF54	코	2524	0	36-58	*	31-24	27-55
U+CF55	콕	2525	0	36-59	*	31-25	27-56
U+CF56	콖	10087	2	*	*	*	*
U+CF57	콗	10088	2	*	*	*	*
U+CF58	콘	2526	0	36-60	*	31-26	27-57
U+CF59	콙	10089	2	*	*	*	*
U+CF5A	콚	10090	2	*	*	*	*
U+CF5B	콛	2527	0	*	32-94	*	45-64
U+CF5C	콜	2528	0	36-61	*	31-27	27-58
U+CF5D	콝	10091	2	*	*	*	*
U+CF5E	콞	10092	2	*	*	*	*
U+CF5F	콟	10093	2	*	*	*	*
U+CF60	콠	10094	2	*	*	*	*
U+CF61	콡	10095	2	*	*	*	*
U+CF62	콢	10096	2	*	*	*	*
U+CF63	콣	10097	2	*	*	*	*
U+CF64	콤	2529	0	36-62	*	31-28	27-59
U+CF65	콥	2530	0	36-63	*	31-29	27-60
U+CF66	콦	10098	2	*	*	*	*
U+CF67	콧	2531	0	36-64	*	31-30	27-61
U+CF68	콨	10099	2	*	*	*	*
U+CF69	콩	2532	0	36-65	*	31-31	27-62
U+CF6A	콪	4350	1	*	33-01	*	45-65
U+CF6B	콫	10100	2	*	*	*	*
U+CF6C	콬	10101	2	*	*	*	*
U+CF6D	콭	10102	2	*	*	*	*
U+CF6E	콮	4351	1	*	33-02	*	*
U+CF6F	콯	10103	2	*	*	*	*
U+CF70	콰	2533	0	36-66	*	31-92	28-09
U+CF71	콱	2534	0	36-67	*	31-93	28-10
U+CF72	콲	10104	2	*	*	*	*
U+CF73	콳	10105	2	*	*	*	*
U+CF74	콴	2535	0	36-68	*	31-94	46-01
U+CF75	콵	10106	2	*	*	*	*
U+CF76	콶	10107	2	*	*	*	*
U+CF77	콷	10108	2	*	*	*	*
U+CF78	콸	2536	0	36-69	*	32-01	28-11
U+CF79	콹	10109	2	*	*	*	*
U+CF7A	콺	10110	2	*	*	*	*
U+CF7B	콻	10111	2	*	*	*	*
U+CF7C	콼	10112	2	*	*	*	*
U+CF7D	콽	10113	2	*	*	*	*
U+CF7E	콾	10114	2	*	*	*	*
U+CF7F	콿	10115	2	*	*	*	*
U+CF80	쾀	2537	0	36-70	*	32-02	46-02
U+CF81	쾁	4352	1	*	33-03	*	46-03
U+CF82	쾂	10116	2	*	*	*	*
U+CF83	쾃	2538	0	*	33-04	*	*
U+CF84	쾄	10117	2	*	*	*	*
U+CF85	쾅	2539	0	36-71	*	32-03	28-12
U+CF86	쾆	10118	2	*	*	*	*
U+CF87	쾇	10119	2	*	*	*	*
U+CF88	쾈	10120	2	*	*	*	*
U+CF89	쾉	10121	2	*	*	*	*
U+CF8A	쾊	10122	2	*	*	*	*
U+CF8B	쾋	10123	2	*	*	*	*
U+CF8C	쾌	2540	0	36-72	*	32-08	28-16
U+CF8D	쾍	4353	1	*	33-05	*	*
U+CF8E	쾎	10124	2	*	*	*	*
U+CF8F	쾏	10125	2	*	*	*	*
U+CF90	쾐	4354	1	*	33-06	32-09	*
U+CF91	쾑	10126	2	*	*	*	*
U+CF92	쾒	10127	2	*	*	*	*
U+CF93	쾓	4355	1	*	33-07	*	46-05
U+CF94	쾔	4356	1	*	33-08	32-10	*
U+CF95	쾕	10128	2	*	*	*	*
U+CF96	쾖	10129	2	*	*	*	*
U+CF97	쾗	10130	2	*	*	*	*
U+CF98	쾘	10131	2	*	*	*	*
U+CF99	쾙	10132	2	*	*	*	*
U+CF9A	쾚	10133	2	*	*	*	*
U+CF9B	쾛	10134	2	*	*	*	*
U+CF9C	쾜	4357	1	*	33-09	*	*
U+CF9D	쾝	4358	1	*	33-10	*	*
U+CF9E	쾞	10135	2	*	*	*	*
U+CF9F	쾟	4359	1	*	33-11	*	28-17
U+CFA0	쾠	10136	2	*	*	*	*
U+CFA1	쾡	2541	0	36-73	*	32-11	46-06
U+CFA2	쾢	10137	2	*	*	*	*
U+CFA3	쾣	10138	2	*	*	*	*
U+CFA4	쾤	10139	2	*	*	*	*
U+CFA5	쾥	10140	2	*	*	*	*
U+CFA6	쾦	10141	2	*	*	*	*
U+CFA7	쾧	10142	2	*	*	*	*
U+CFA8	쾨	2542	0	36-74	*	31-81	28-04
U+CFA9	쾩	4360	1	*	33-12	*	*
U+CFAA	쾪	10143	2	*	*	*	*
U+CFAB	쾫	10144	2	*	*	*	*
U+CFAC	쾬	4361	1	*	33-13	*	45-82
U+CFAD	쾭	10145	2	*	*	*	*
U+CFAE	쾮	10146	2	*	*	*	*
U+CFAF	쾯	10147	2	*	*	*	*
U+CFB0	쾰	2543	0	36-75	*	31-82	45-83
U+CFB1	쾱	10148	2	*	*	*	*
U+CFB2	쾲	10149	2	*	*	*	*
U+CFB3	쾳	10150	2	*	*	*	*
U+CFB4	쾴	10151	2	*	*	*	*
U+CFB5	쾵	10152	2	*	*	*	*
U+CFB6	쾶	10153	2	*	*	*	*
U+CFB7	쾷	10154	2	*	*	*	*
U+CFB8	쾸	4362	1	*	33-14	*	45-84
U+CFB9	쾹	4363	1	*	33-15	*	45-85
U+CFBA	쾺	10155	2	*	*	*	*
U+CFBB	쾻	4364	1	*	33-16	*	*
U+CFBC	쾼	10156	2	*	*	*	*
U+CFBD	쾽	4365	1	*	33-17	*	45-86
U+CFBE	쾾	10157	2	*	*	*	*
U+CFBF	쾿	10158	2	*	*	*	*
U+CFC0	쿀	10159	2	*	*	*	*
U+CFC1	쿁	10160	2	*	*	*	*
U+CFC2	쿂	10161	2	*	*	*	*
U+CFC3	쿃	10162	2	*	*	*	*
U+CFC4	쿄	2544	0	36-76	*	31-32	27-63
U+CFC5	쿅	4366	1	*	33-18	*	*
U+CFC6	쿆	10163	2	*	*	*	*
U+CFC7	쿇	10164	2	*	*	*	*
U+CFC8	쿈	2545	0	*	33-19	*	*
U+CFC9	쿉	10165	2	*	*	*	*
U+CFCA	쿊	10166	2	*	*	*	*
U+CFCB	쿋	10167	2	*	*	*	*
U+CFCC	쿌	4367	1	*	33-20	*	*
U+CFCD	쿍	10168	2	*	*	*	*
U+CFCE	쿎	10169	2	*	*	*	*
U+CFCF	쿏	10170	2	*	*	*	*
U+CFD0	쿐	10171	2	*	*	*	*
U+CFD1	쿑	10172	2	*	*	*	*
U+CFD2	쿒	10173	2	*	*	*	*
U+CFD3	쿓	10174	2	*	*	*	*
U+CFD4	쿔	4368	1	*	33-21	*	45-66
U+CFD5	쿕	4369	1	*	33-22	*	*
U+CFD6	쿖	10175	2	*	*	*	*
U+CFD7	쿗	4370	1	*	33-23	*	*
U+CFD8	쿘	10176	2	*	*	*	*
U+CFD9	쿙	4371	1	*	33-24	*	*
U+CFDA	쿚	10177	2	*	*	*	*
U+CFDB	쿛	10178	2	*	*	*	*
U+CFDC	쿜	10179	2	*	*	*	*
U+CFDD	쿝	10180	2	*	*	*	*
U+CFDE	쿞	10181	2	*	*	*	*
U+CFDF	쿟	10182	2	*	*	*	*
U+CFE0	쿠	2546	0	36-77	*	31-33	27-64
U+CFE1	쿡	2547	0	36-78	*	31-34	27-65
U+CFE2	쿢	10183	2	*	*	*	*
U+CFE3	쿣	10184	2	*	*	*	*
U+CFE4	쿤	2548	0	36-79	*	31-35	45-67
U+CFE5	쿥	10185	2	*	*	*	*
U+CFE6	쿦	10186	2	*	*	*	*
U+CFE7	쿧	4372	1	*	33-25	*	*
U+CFE8	쿨	2549	0	36-80	*	31-36	27-66
U+CFE9	쿩	10187	2	*	*	*	*
U+CFEA	쿪	10188	2	*	*	*	*
U+CFEB	쿫	10189	2	*	*	*	*
U+CFEC	쿬	10190	2	*	*	*	*
U+CFED	쿭	10191	2	*	*	*	*
U+CFEE	쿮	10192	2	*	*	*	*
U+CFEF	쿯	10193	2	*	*	*	*
U+CFF0	쿰	2550	0	36-81	*	31-37	27-67
U+CFF1	쿱	2551	0	36-82	*	31-38	45-68
U+CFF2	쿲	10194	2	*	*	*	*
U+CFF3	쿳	2552	0	36-83	*	31-39	*
U+CFF4	쿴	10195	2	*	*	*	*
U+CFF5	쿵	2553	0	36-84	*	31-40	27-68
U+CFF6	쿶	10196	2	*	*	*	*
U+CFF7	쿷	10197	2	*	*	*	*
U+CFF8	쿸	10198	2	*	*	*	*
U+CFF9	쿹	10199	2	*	*	*	*
U+CFFA	쿺	4373	1	*	33-26	*	*
U+CFFB	쿻	10200	2	*	*	*	*
U+CFFC	쿼	2554	0	36-85	*	32-04	28-13
U+CFFD	쿽	2555	0	*	33-27	*	*
U+CFFE	쿾	10201	2	*	*	*	*
U+CFFF	쿿	10202	2	*	*	*	*
U+D000	퀀	2556	0	36-86	*	32-05	46-04
U+D001	퀁	10203	2	*	*	*	*
U+D002	퀂	10204	2	*	*	*	*
U+D003	퀃	4374	1	*	33-28	*	*
U+D004	퀄	2557	0	36-87	*	32-06	28-14
U+D005	퀅	10205	2	*	*	*	*
U+D006	퀆	10206	2	*	*	*	*
U+D007	퀇	10207	2	*	*	*	*
U+D008	퀈	10208	2	*	*	*	*
U+D009	퀉	10209	2	*	*	*	*
U+D00A	퀊	10210	2	*	*	*	*
U+D00B	퀋	10211	2	*	*	*	*
U+D00C	퀌	2558	0	*	33-29	*	*
U+D00D	퀍	4375	1	*	33-30	*	*
U+D00E	퀎	10212	2	*	*	*	*
U+D00F	퀏	10213	2	*	*	*	*
U+D010	퀐	4376	1	*	33-31	*	*
U+D011	퀑	2559	0	36-88	*	32-07	28-15
U+D012	퀒	10214	2	*	*	*	*
U+D013	퀓	10215	2	*	*	*	*
U+D014	퀔	10216	2	*	*	*	*
U+D015	퀕	10217	2	*	*	*	*
U+D016	퀖	10218	2	*	*	*	*
U+D017	퀗	10219	2	*	*	*	*
U+D018	퀘	2560	0	36-89	*	32-12	28-18
U+D019	퀙	4377	1	*	33-32	32-13	46-07
U+D01A	퀚	10220	2	*	*	*	*
U+D01B	퀛	10221	2	*	*	*	*
U+D01C	퀜	2561	0	*	33-33	*	46-08
U+D01D	퀝	10222	2	*	*	*	*
U+D01E	퀞	10223	2	*	*	*	*
U+D01F	퀟	10224	2	*	*	*	*
U+D020	퀠	2562	0	*	33-34	32-14	46-09
U+D021	퀡	10225	2	*	*	*	*
U+D022	퀢	10226	2	*	*	*	*
U+D023	퀣	10227	2	*	*	*	*
